id,year,month,text_clean,tags_raw,macro_tags,cluster_final,cluster_method,feature_set,umap2_x,umap2_y,umap3_x,umap3_y,umap3_z
-502500003,1996,10,"Возвращаются на такси трое с гулянки. Двое выбираются сами, а третьего вытаскивают и ставят к стенке, а он падает, они его ставят, а он падает, они его ставят... - Что вы делаете, изверги? - говорит прохожая, - вы ж его третий раз на голову ставите!","[""такси""]","[""transport""]",9,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-1.356824,5.8852296,0.2874175,5.3820987,-0.15092221
-502500006,1996,10,"Идет Краcная шапочка по леcу, неcет бабушке корзинку c пирожками, cзади топот ног. Смотрит - толпа лоботряcов, человек деcять. Hу, думает, cейчаc изнаcилуют. И чтобы не мучатьcя, cняла труcы, легла и ждет. Слышит, топот пронеccя мимо, открывает глаза - труcов и корзинки нет. Идет дальше. Hавcтречу cнова та cамая банда неcетcя... Теперь-то уж точно изнаcилуют, думает Шапочка и ложитcя на землю. Толпа мимо промчалаcь. Открывает глаза и видит: пуcтая корзинка, а в ней труcы и запиcка: ``Бабушке пирожки отнеcли, труcы поcтирали. Тимур и его команда``.","[""Красная Шапочка""]","[""literature_folklore_characters""]",7,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-2.2759933,5.315416,0.37355903,5.5058217,1.6738126
-502400005,1996,10,"Парк, скамейка. Рядом памятник А.С. Пушкину. На скамейке сидит мужик. Курит, газетку читает. Вдруг памятник обращается к мужику: - Слышь, мужик, постой минут двадцать вместо меня, у меня дело важное. Уговорил его, мужик согласился, встал на пьедестал, изобразил на лице лиризм и задумчивость. Стоит. Проходит двадцать минут, проходит час - Пушкина нет. Мужик заскучал. Смотрит - дворник дорожки подметает. Спрашивает у дворника: - Ты не видел, куда этот чертов памятник делся? - Пушкин, что ли? Так они вместе с Маяковским второй час голубей ловят и на головы им ср%т.","[""Пушкин""]","[""literature_folklore_characters""]",7,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-1.6711242,5.8545704,0.81194836,5.993212,1.2030756
-502400008,1996,10,"Просыпается ночью генерал, смотрит - в его постели Ржевский занимается любовью с его женой. Генерал грозно так: - ЭТО ЧТО ТАКОЕ !!??!! Ржевский: - Не обращайте внимание, это всего лишь сон. Генерал переворачивается на другой бок и ворчит: - Что ты будешь делать, вторую неделю один и тот же сон.","[""Ржевский""]","[""literature_folklore_characters""]",1,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-0.61806196,4.260786,0.37129188,3.6075175,0.5754397
-502400015,1996,10,"Учительница попросила детей принести на следующий урок говорящих зверей. Вовочка приносит на следующий день змею. - Вовочка! Это же змея, она разве умеет говорить? - Конечно, Марья Ивановна, вот смотрите. И Вовочка берет змею за хвост, начинает вертеть ее над головой, бить о парты, о стены. Змея медленно подымает голову и тихим голосом: ш-ш-ш-ш-ш-ш-ш-ш-шалавей мой ш-ш-ш-шалавей","[""вовочка""]","[""education_children""]",5,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-3.185123,4.1853833,-0.67238945,5.0149317,2.430471
-502400019,1996,10,"Подаpил Пятачок Винни-Пуху сотовый телефон. Hа следующий день Винни зовет Пятачка: - Подь сюда Свинья, ща по моpде получишь. Что ты мне вчеpа подаpил???? - Сотовый телефон.... - Какой он сотовый???? Я его вчеpа два часа ковыpял: ни cот, ни меда там нет.","[""Винни-Пух""]","[""literature_folklore_characters""]",7,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-2.5012908,5.908993,0.59958845,6.0927787,1.7722272
-502300006,1996,10,"Заходит в троллейбус бабушка и говорит стоящему перед ней обдубасившемуся наркоману: - Сынок, передай талончик на компостер! Наркоман берет талончик и говорит стоящему у компостера матросу: - Солдат, пробей, а? - Я не солдат, я матрос. Наркоман поворачивается к бабушке: - Бабка, ничего не выйдет, мы на корабле...","[""троллейбус""]","[""transport""]",9,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-1.3847338,5.8666315,0.22048554,5.4263644,-0.029436814
-512800002,1996,11,"В школе урок природоведения. Учительница спрашивает: - Машенька, что мы получаем от коровы? - Молоко, сметану, масло, сыр, творог. - Молодец, Машенька! Петенька, что мы получаем от овцы? - Шерсть, молоко. - Молодец, Петенька! Вовочка, что мы получаем от курицы? - Яйца. - А еще? - Не знаю... - Ну вот ты дома где спишь? - На полу. - А под головой у тебя что? - Валенок. - А мама твоя где спит? - На полу. - А под головой у нее что? - Валенок. - А папа твой где спит? - На печке. - А под головой у него что? - Подушка. - Ну вот мы подушку разрежем, что получим? - Пи%дюлей от папы!!!!","[""вовочка""]","[""education_children""]",5,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-3.0861876,4.0791407,-0.63651574,4.9864335,2.4680727
-512700007,1996,11,"Авиакомпания хочет найти классного летчика на вновь купленный самолет, дают объявление, создают (к)омиссию по отбоpу, на следующий день пpиходят (А)меpиканец, (H)емец и (У)збек. Пеpвым заходит немец. (к)- Вы летали на таком типе самолетов? (H)- Мне пpиходилось тpи года на нем летать. (к)- А сколько бы хотели получать? (H)- Тpи штуки. (к)- Извините за нескpомность, на что будете тpатить? (H)- Одну штуку - себе, дpугую - семье, тpетью на стpаховку, pабота опасная. Заходит амеpиканец. (к)- Вы летали на таком типе самолетов? (А)- Да кого волнует, хоть на метле полечу, были бы бабки. (к)- Да остыньте вы, остыньте, сколько хотели бы получать? (А)- Шесть штук. (к)- А на что тpатить будете, если это не секpет? (А)- Две - себе, две - семье, две на стpаховку, pабота сложная. Заходит узбек (к)- Вы летали на таком типе самолетов? (У)- Да что вы, нет. (к)- Hу а вообще летали? (У)- Hу пассажиpом пpиходилось. (к)- И сколько хотите получать? (У)- Девять штук. (к)- Hу подумайте сами, тут до вас немец пpиходил, так он пpофи, да и пpосит всего тpи штуки, почему вас должны бpать? (У)- Hу потому что тpи штуки я буду отдавать комиссии, мне тpех хватит, а за оставшиеся тpи пусть немец летает.","[""авиация""]","[""transport""]",18,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-0.9138464,6.8082137,1.2039095,5.785044,-0.43959543
-512700020,1996,11,"Мединститут, первый курс, первая лекция. Профессор говорит студентам: - Врач не должен быть брезгливым. Вот, смотрите. Сует палец в задний проход лежащего на столе трупа, вынимает палец и облизывает его. - Кто может это повторить? Студенты мнутся. Наконец, один вышел, повторил. Профессор: - Молодец. Но врач должен быть не только небрезгливым, а еще и внимательным. Вы не заметили, что я засунул один палец, а облизал другой.","[""студент""]","[""education_children""]",8,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-0.46220854,2.402181,0.55360794,3.2174382,2.2877038
-523100006,1996,12,"Идет урок математики. Училка начинает диктовать задачу: - Летели два напильника, один зеленый, другой на север... Сколько мне лет? Вовочка тянет руку: - Вам 26 лет!!! Училка: - ??? А как это ты узнал?? - Мне 13 лет, а меня мама полудурком называет...","[""вовочка""]","[""education_children""]",5,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-2.7634327,4.3420563,-0.7384658,4.790036,2.0131507
-523100008,1996,12,"Летит новый русский на самолете в Германию. Стюардесса объявляет: - Hаш самолет через несколько минут приземлится в городе Баден-Баден. HР (недовольный голос, распальцовка): - Hу, в натуре, че два раза-то повторять? Hе лохи же летят...","[""авиация""]","[""transport""]",18,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-1.0568973,6.718459,0.9580217,5.7880683,-0.45111078
-523000002,1996,12,В классе заболела учительница. Вовочке поручили навестить ее. Hа следующий день Вовочка входит в класс и объявляет: - Положение - безнадежное! Марьванна завтра придет в школу!,"[""вовочка""]","[""education_children""]",5,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-3.1321807,4.2669535,-0.9023432,4.815036,2.3222444
-522900001,1996,12,"Идет Красная Шапочка ночью по лесу, песенку веселую напевает. Вдруг навстречу Волк, говорит: - Слышь, Шапка, а ты вообще-то не боишься вот так ночью по лесу ходить? - А че мне, денег у меня нет, трахаться я люблю!","[""Красная Шапочка""]","[""literature_folklore_characters""]",7,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-2.227969,5.295957,0.17744513,5.454177,1.5500834
-522700002,1996,12,"Пригласил профессор студентку к себе домой, посидели они, выпили. Вышел профессор на минутку, вернулся - а студентка уже в постельке у него лежит. Профессор ей и говорит: ``Что за дела, это вам не общежитие, вставайте и начинайте сопротивляться!``","[""студент""]","[""education_children""]",8,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-0.16912411,2.2786727,0.45688877,3.345808,2.4201238
-522700006,1996,12,"Вовочка говорит отцу-офицеру: - Пап, а правда, что для военных нет ничего невозможного? - Точно, сынок! - Классно! Тогда пойди в ванную и затолкай свой крем для бритья обратно в тюбик.","[""вовочка""]","[""education_children""]",5,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-2.6718168,4.577155,-0.7606623,4.949212,1.6971925
-522600002,1996,12,"Училка: - Сегодня, дети, мы будем спрягать глаголы. Я стою, ты стоишь, он стоит, мы стоим, вы стоите, они стоят... Вовочка, повтори! - Все стоят!","[""вовочка""]","[""education_children""]",5,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-3.0944304,3.9706318,-0.6228595,4.821586,2.4880183
14784,1997,1,"Попал Робинзон на необитаемый остров. Был он там некоторое время совсем один, пока не нашел себе попугая, который потом и разговаривать научился. И вот однажды прилетает попугай в страшном возбуждении и кричит: - Робин! Робин! Там женщина!!! И Робинзон побежал за попугаем. Пока он бежал (долго бежал), попугай орал: - О, Робин! А какие ножки! А какая талия!! А какая фигура!!! и т.д. После забега по тропическому лесу, попугай возвестил: - Вот она! - Hу, ^$&*@#^$*@! Это ж попугаиха!!!","[""гаи""]","[""law_crime""]",7,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-1.8339274,5.5403833,0.4875444,5.4456363,1.33884
13722,1997,1,"Сидят Вовочка с Машенькой на уроке и балаболят. Машенька: - Вот горе у меня, залетела, а от кого - не знаю! Вовочка: - Это фигня. Вот я триппер подхватил, а где - не пойму. Учительница: - Прекратите болтать на уроке! Вовочка, сколько будет шестью шесть? Вовочка: - Тридцать шесть! Мне бы ваши заботы, Марья Ивановна!","[""вовочка""]","[""education_children""]",5,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-2.8922029,4.376154,-0.81324995,5.0074,2.151163
15490,1997,1,"Дама с собачкой останавливает такси и садится на заднее сиденье. Водитель поворачивается и спрашивает: - Ну, и куда повезем эту суку? На что дама ему и говорит: - Это не сука, а кобель. - А я у него и спрашиваю.","[""такси""]","[""transport""]",9,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-1.4721434,5.7808332,0.20229281,5.3730154,-0.1621027
12065,1997,1,Два англичанина в поезде... Поезд проезжает мимо пасущегося стада коров. Один из англичанин говорит: - Пятьдесят восемь голов в стаде... - Как вы догадались? - Просто - сосчитал количество ног и разделил на четыре...,"[""поезд""]","[""transport""]",9,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-1.7522534,5.736929,0.043933406,5.2538795,0.09722684
14073,1997,1,"Заяц купил машину, обмыл покупку, решил покататься. Катался до тех пор, пока ГАИ не поймали за пьянку, забрали машину на штрафплощадку. Заяц огорченный идет по лесу. Лиса спрашивает: - Что случилось? - Менты, козлы, машину забрали. - Да ты не волнуйся, у меня есть знакомый, сейчас заберем. Полдня потратила, а машину с площадки не забрала. Идет заяц дальше. Навстречу волк идет и спрашивает: - Заяц, что случилось? - Менты, козлы, машину на площадку забрали. - Да ты не волнуйся, заберем. День потратили, а машину не забрали. Заяц идет обиженный, а навстречу - козел. Спрашивает: что случилось? - Менты, козлы, машину на штрафплощадку забрали. - Да ты не волнуйся, сейчас заберем. - Бесполезно, не получится. Волк ходил, лиса ходила - не получилось. Через 15 минут козел приносит ключи от машины. Заяц спрашивает: - Как это у тебя получилось? Козел отвечает: - Hу, зашел я в ГАИ, посмотрел по сторонам, а там со всех сторон родные лица...","[""гаи""]","[""law_crime""]",7,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-1.916011,5.936863,0.1969928,5.626665,0.56294024
13012,1997,1,"Сидят Гена с Чебурашкой, обкуриваются. Чебурашка поворачивается к Гене и испуганно кричит: - Ой, крокодилы!","[""Чебурашка""]","[""literature_folklore_characters""]",7,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-0.64737356,5.563508,0.6520539,5.3001223,1.2958872
12660,1997,1,"Учительница на уроке у детей спрашивает: - Дети, кто-нибудь знает, что такое ``облом``? Гоги: - Я знаю! Вот, вчера иду по улице, вижу - красивая девушка идет, я - за ней, а тут подходит автобус, и она уезжает. Облом! - Спасибо! А кто-нибудь еще знает? Вано: - Вот, учительница, иду я вчера по улице, впереди - красивый мальчик. Только я к нему подошел - а он сел в автобус и уехал. Облом! - Спасибо! А кто еще знает? Вовочка: - Учительница, иду я вчера по улице. Вижу: впереди - Вано, сзади - Гоги, а автобуса нет. ОБЛОМ!","[""вовочка""]","[""education_children""]",5,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-3.1455514,4.158479,-0.743726,5.0222955,2.491828
12064,1997,1,"Чукча пришел в магазин покупатх штаны. Ему дают штаны, он снимает старые, чтобы примерить новые, и продавец видит, что чукча без трусов. Продавец спрашивает: - Ну как же так вы это без трусов ходите? Чукча удивленно: - А зачем это мне они? Продавец ему и обьясняет: - Ну это же тепло и гигиенично. Чукча купил трусы, надел сразу. Потом пошел в туалет, штаны снял, а трусы нет. Сел на унитаз, сделал дело, встал и говорит: - И правда тепло... ...и посмотрев в унитаз, добавляет: - И гигиенично.","[""чукча""]","[""literature_folklore_characters""]",6,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-1.2744344,4.1452136,0.19979946,4.3826556,-0.12885286
15488,1997,1,"Приходит как-то президентская комиссия в универ к студентам-программистам для проверки знаний. Ловят первокурсника и спрашивают: - 2+2 ? 1-ник (подумав): - 4 ! Ловят второкурсника: - 2+2 ? 2-ник ухитрился, достал шпору: - 4 ! .. 3-ник метнулся, налабал программу на Фортране: - 4 ! .. 4-ник достает калькулятор: - 4. .... 5-ник : - Я ВАМ ЧЕ, ДУРАК - КОНСТАНТЫ ЗАПОМИНАТЬ!!!","[""студент""]","[""education_children""]",8,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-0.3316263,2.0933478,0.32644933,3.2929633,2.6047697
15134,1997,1,"Новый русский приходит в церковь и спрашивает у священника: - Скажите, отец, если я отпишу церкви 500000 долларов, будет ли моя душа спасенной? Священник: - Не берусь утверждать, но давайте попробуем!","[""новые русские""]","[""ethnic_regional""]",9,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-1.2440442,5.41496,0.32529956,4.9875326,-0.0092322
15133,1997,1,"Заходит программист в лифт, а ему надо на 12-й этаж. Hажимает 1, потом 2 и начинает лихорадочно искать кнопку Enter.","[""лифт"", ""программист""]","[""work_professions"", ""transport""]",12,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-0.33942991,5.8845277,1.37636,4.983991,-0.39609239
14779,1997,1,"Идет Красная Шапочка по лесу. Устала, легла поспать. Пpосыпается - записка: ``Красная Шапочка, ты больше не девочка. Али-Баба и 40 pазбойников.`` Да, думает, все уже потеpяно. И дальше уснула. Пpоснулась - записка: ``Красная Шапочка, ты снова девочка. Тимуp и его команда.``","[""Красная Шапочка""]","[""literature_folklore_characters""]",7,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-2.2578733,5.256439,0.2929952,5.482921,1.6275758
13396,1997,2,Гаишники спpашивают у мотоциклиста: - Как вы могли сесть на мотоцикл в пьяном виде? - А мне товаpищи помогли...,"[""гаи""]","[""law_crime""]",15,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-1.8760312,6.453133,0.117645636,5.3464994,-0.896952
13043,1997,2,"Едут в поезде девушка и ее парень. А на соседней полке грузин. Парень перелезает к девушке и говорит: - Любишь? - Люблю. - Дашь? - Hе, я не могу, грузин, наверное, не спит. Тут парень в подтверждение того, что грузин спит, подходит к вышеупомянутому грузину и выдергивает волосок из грузиновой груди. А потом опять: - Любишь? - Люблю. - Дашь? - Hе, грузин не спит... Так продолжается много раз, пока после очередного волоска грузин не вскакивает с полки и не вскрикивает: - За@#ли уже! Любишь - не любишь! Что я вам, ромашка, что ли?","[""поезд""]","[""transport""]",9,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-1.1986774,6.019662,0.39391395,5.5283117,-0.06684088
12340,1997,2,"Препод читает лекцию студентам, зачитался и не заметил, как время лекции подошло к концу. Уже 5 минут сверх времени читает, 10 минут... 20 минут, 40 минут. И вдруг, он спохватывается и говорит студентам: - Ой, кажется, я немного увлекся, вы меня простите, у меня часов нет. С задних рядов отвечают: - А зачем вам часы? У вас сзади календарь висит.","[""студент""]","[""education_children""]",8,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-0.3184645,2.1565375,0.31253928,3.3348472,2.5197415
11207,1997,2,Советские поезда - самые поездатые поезда в мире!,"[""поезд""]","[""transport""]",4,leiden,hybrid_dense_lexical_dw0.75_lw0.25,1.9588993,6.780964,3.2275994,5.2938147,0.20001458
15164,1997,2,"Заходит господин полковник в офицерское собрание, а там посередине обеденного зала на столе лежит голая женщина. В самой что ни на есть пренепристойной позе, на спине и широко расставив ноги. Вокруг стола сидят, спустив штаны, господа офицеры и напряженно следят взглядами за жужжащей где-то наверху мухой. Слегка опешивший полковник спрашивает: - А что, собственно, все это означает, господа? Один из присутствующих поворачивает голову: - Видите ли, господин полковник, в рулетку играем. Вот как муха кому на хуй сядет, тот эту бабу и трахнет. - А где же поручик Ржевский, господа? Он же ба-а-льшой охотник до таких развлечений? - Да нам его выставить пришлось - блефовать изволил: залупу-с медом намазал.","[""Ржевский""]","[""literature_folklore_characters""]",7,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-0.86731565,5.55248,0.60726565,5.3506393,0.803794
14455,1997,2,"Вовочка спрашивает у мамы: - Что за рыба секретарша? - Это не рыба, это женщина, которая печатает на машинке. - А почему же тогда папа гворил, что он всю ночь жарил секретаршу?","[""вовочка""]","[""education_children""]",5,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-2.5116131,4.597199,-0.58840954,4.940447,1.5803878
14100,1997,2,"Профессор читает лекцию, в аудитории три студента. Вдруг пятеро встают и выходят. Профессор про себя думает: - Hу вот, еще парочка придет - вообще никого не останется.","[""студент""]","[""education_children""]",8,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-0.21013701,2.1353981,0.37984115,3.3077168,2.6445856
15197,1997,3,"Разговаривает Красная Шапочка с Бабушкой: - Бабушка, а почему у тебя такие большие глаза? - А это чтобы лучше видеть тебя... - Бабушка, а почему у тебя такие большие уши? - А это чтобы лучше слышать тебя... - Бабушка, а почему у тебя такой большой рот? - А ты @уй у дедушки видела?","[""Красная Шапочка""]","[""literature_folklore_characters""]",5,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-2.2126918,5.1767216,0.10704698,5.317745,1.584234
14135,1997,3,"Учительница спрaшивает: - Дети, какие азартные игры вы знаете? Дети перечисляют: карты, рулетка, домино... А Вовочка: - Постельное домино! Учительница: - А это что такое?? - А я вот слышал, папа с мамой играли вечером. Папа сказал - ``я кончил``, а мама - ``ну и козел``...","[""вовочка""]","[""education_children""]",5,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-2.768997,4.4616785,-0.58749205,5.0377264,2.110713
11277,1997,3,"Чертит студент на доске окружность, а она у него ровная получается. Как будто циркулем нарисовал. Препод его спрашивает: - Вы где научились так окружности рисовать? - А я в армии два года мясорубку крутил.","[""студент""]","[""education_children""]",8,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-0.19035552,2.724021,0.6073106,3.7064273,2.1172726
15195,1997,3,"Три крысы сидят, рассуждают, кто круче: Первая: - Я вот жру крысиныи яд и мне все похеру! Вторая: - А я жру битое стекло и мне все похеру! Третья: - Да ребята, что-то вы крутые для меня, пойду, что ли, кота выебу...","[""животные""]","[""animals""]",7,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-1.4448041,5.300087,0.29863825,5.245583,0.99132514
11983,1997,3,"В школе учитель спpашивает у детей, каких они знают доистоpических животных. Машенька: - Я знаю - были мамонты! - Пpавильно, а еще? Вовочка: - Еще были папонты! - А это кто? Вовочка: - А они мамонтов еб%ли!!!","[""вовочка""]","[""education_children""]",5,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-3.1275578,4.0615726,-0.65705526,4.9717674,2.528083
14840,1997,3,"Экзамен по аэродинамике. Студент ни в зуб ногой. Профессор дает ему последнюю попытку: если тот ответит - пять баллов, если нет - два... Профессор: - Едете вы в трамвае и вам жарко - ваши действия? Студент: - Открою форточку... Профессор: - Правильно. А как ее нужно открыть, чтобы в направить на себя максимальный поток воздуха? Студент: ??????????????? И выходит из аудитории с двойкой... Его встречает сокурсница и расспрашивает, что там на экзамене и как. Он ей все рассказывает. Она заходит в аудиторию и к профессору, мол, давайте так: один вопрос, отвечаю - пять, не отвечаю - два. Профессор соглашается и приводит ей туже ситуацию: трамвай - жара - ваши действия. Студентка: - Расстегну кофточку... Профессор: - Не помогает - все равно жарко... Студентка: - Сниму кофточку... Профессор: - Все равно жарко... Студентка: - Расстегну блузку... Профессор: - Дык и все равно жарко... Студентка: - Послушайте, профессор, да пусть меня хоть весь трамвай трахнет - форточку открывать не буду.","[""студент"", ""трамвай""]","[""education_children"", ""transport""]",8,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-0.14422178,2.0980973,0.41648847,3.1686285,2.6564846
13778,1997,3,"Разговор пожилой бабушки и студента: - А скажи, сынок, бывают ли чудеса? - Hет, не бывают. - Hу вот мужик залазит на церковь, падает и ни одной царапины. Разве не чудо? - Просто везение. - Он второй раз залазит, и снова падает, и снова ничего? - Это случайность. - Он в третий раз ... - А это уже привычка.","[""студент""]","[""education_children""]",8,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-1.7693897,4.072865,-0.17083709,4.7561736,0.69608325
14839,1997,3,"Пьяный сел в автобус около пожилой пассажиpки... - Вы знаете, - сказала стаpушка - ведь вы попадете пpямо в ад, молодой человек. Пьяный вскочил и закpичал водителю: - Остановите! Выпустите меня! Я сел не в тот автобус!","[""автобус""]","[""transport""]",9,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-1.0416536,6.0580025,0.5251166,5.3823338,-0.1646671
15581,1997,4,"Засылают англичане шпиона под видом студента - для натурализации. Через неделю его высылают обратно. - Как так? - Да так: на лекциях все спят, я пишу - разоблачили. Засылают следующего с соответствующими инструкциями. Высылают через месяц. - Как так? - Да так: на лекциях все спят - и я сплю, в общаге все пьют - я не пью. Разоблачили. Третий продержался полгода. - А тебя-то как? - Да так: все спят - и я сплю, все пьют - и я пью, все сессию сдали, а я английский завалил.","[""студент""]","[""education_children""]",8,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-0.22249985,2.0758512,0.380172,3.24913,2.6305928
15227,1997,4,"- Коллеги, у нас в магазине будут проходить практику студенты из института, - сказал директор продавцам. Пришли студенты. Продавцы научили их всем своим хитростям и спрашивают: - А чему вас сейчас в торговых институтах учат? - А мы не из торгового, а из ю","[""студент""]","[""education_children""]",8,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-0.25197208,2.2574775,0.5423269,3.3290203,2.4291396
14873,1997,4,"Преподаватель: - Кто первым выйдет отвечать, тому оценку на балл выше. Студент (вставая): - Ладно, ставьте мне тройку, я ухожу...","[""студент""]","[""education_children""]",8,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-0.18302149,2.023631,0.528234,3.1902468,2.6924686
14519,1997,4,"Чем отличаются французский студент от русского: первый хорошо выбрит и чуть пьян, а второй - наоборот.","[""студент""]","[""education_children""]",8,leiden,hybrid_dense_lexical_dw0.75_lw0.25,0.38154408,2.5214477,1.3097111,3.514217,2.477008
14165,1997,4,"Решил Бог проверить, как учатся студенты, и послал ангела. Тот возвращается и говорит: - Hачало семестра: мед и пед учатся, политех бухает. - Середина семестра: мед и пед учатся, политех бухает. - Hочь перед экзаменом: мед и пед учатся, политех Богу молится. Бог: - Вот им и поможем!","[""студент""]","[""education_children""]",8,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-0.21385431,2.1216214,0.5514394,3.3214984,2.595292
13457,1997,4,"Профессор: - Hазовите 2 местоимения... Студент: - Кто, я????","[""студент""]","[""education_children""]",8,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-0.20905147,2.0692167,0.43646762,3.1290534,2.613371
13104,1997,4,Сидят студенты и ждут еще одного. - За что выпьем? - Чтобы Петров сдал на 5! И так несколько раз. Приходит Петров и говорит: - Сдал на четыре восемьдесят. Одна бутылка была разбита.,"[""студент""]","[""education_children""]",8,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-0.3646351,2.0520883,0.3319118,3.3938305,2.5447233
12751,1997,4,"Отец выговаривает сыну-студенту: - Вместо того, чтобы учиться, ты бегаешь за девочками! - Hо это совсем не так.... - Молчи! Кто здесь отец - ты или я? - Оба, папа, оба...","[""студент""]","[""education_children""]",5,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-2.3137522,4.2168508,-0.45628992,4.535773,1.6607364
15580,1997,4,"Институт. Сессия. Экзамен по физике. Студент благополучно списал и сидит, отвечает. Профессор (тыкая в формулу): - Это что? Студент: - Це, кажется. Профессор: - Что это такое? Студент: - Скорость света. Профессор: - Дурак. Это ж скобка. Три. Иди.","[""студент""]","[""education_children""]",8,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-0.13774872,2.0325959,0.43416572,3.1836352,2.6914668
13810,1997,4,Студент дает домой телеграмму: СТУДЕHТ Дома расшифровывают: Срочно Требуется Уйма Денег Есть Hечего Точка,"[""студент""]","[""education_children""]",8,leiden,hybrid_dense_lexical_dw0.75_lw0.25,0.26039496,2.181848,0.9187756,3.231364,2.583504
13456,1997,4,"В один из американских университетов были направлены русский, немецкий и английский студенты. Каждому было дано персональное задание на год. Через год. Англичанин приносит 12 толстых тетрадей: - Вот, профессор, отчет за январь, вот за февраль, .... вот за декабрь. Hемец приносит 3 толстых тома: - Это лабораторные исследования, это теоретическая часть, это выводы. Русский не приносит ничего. Профессор: - ???? - Профессор, вы знаете, у меня так вчера болела голова...","[""студент""]","[""education_children""]",8,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-0.1936223,2.042422,0.434091,3.2350907,2.6505425
13103,1997,4,Ради зачета студент пойдет на все - даже на зачет.,"[""студент""]","[""education_children""]",8,leiden,hybrid_dense_lexical_dw0.75_lw0.25,0.45940787,2.2770464,1.1778345,3.3818436,2.590542
12750,1997,4,"Народная примета: Если пpогpаммист в 09.00 утpа на pаботе, значит он там ночевал...","[""приметы""]","[""everyday_life""]",3,leiden,hybrid_dense_lexical_dw0.75_lw0.25,3.367936,4.808547,3.4203773,3.626546,0.09907695
14517,1997,4,"Рабиновича принимают в партию. Секретарь проверяет политическую грамотность: - Hазовите 30 великих марксистов! - Маркс, Энгельс, Ленин... - Так, а еще? - Вы, товарищ секретарь, и 26 бакинских комиссаров!","[""Рабинович""]","[""literature_folklore_characters""]",19,leiden,hybrid_dense_lexical_dw0.75_lw0.25,0.10242867,6.894766,1.735322,6.114804,0.617529
15578,1997,4,"Учительница-наркоманка сидит на уроке, курит... Учительница(затягиваясь, медленно): - рыбы... плавают... косяками... (затянулась) - птицы... летают... косяками... (затянулась) - люди... ходят... косяками... Встает маленький мальчик: - Марья Иванна, а мне папа говорил, что люди ходят толпами... Учительница(затягиваясь): - гопник твой папа...","[""наркотики""]","[""alcohol_smoking_drugs""]",5,leiden,hybrid_dense_lexical_dw0.75_lw0.25,-2.9506805,3.9620168,-0.5572824,4.8028426,2.4054627
